dataset,image,group_id,polyp_idx,xmin,ymin,xmax,ymax,img_h,img_w,seg_area_native,seg_area_640,bbox_area_640,rel_area_pct,size_coco,size_coco_native,size_clinical,diam_px_640
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/23.jpg,pgen_seq21,0,244,311,394,468,720,930,18518,8770,11299,2.766,medium,large,medium,105.7
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/23.jpg,pgen_seq21,1,448,691,707,714,720,930,3792,1796,2955,0.566,medium,medium,small,47.8
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/28.jpg,pgen_seq21,0,384,39,531,157,720,930,12200,5778,8341,1.822,medium,large,small,85.8
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/28.jpg,pgen_seq21,1,366,520,797,713,720,930,66196,31349,39690,9.886,large,large,medium,199.8
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/17.jpg,pgen_seq21,0,272,103,410,222,720,930,12436,5889,7899,1.857,medium,large,small,86.6
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/17.jpg,pgen_seq21,1,336,448,857,714,720,930,99500,47121,66005,14.86,large,large,large,244.9
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/5.jpg,pgen_seq21,0,184,256,639,713,720,930,157741,74703,98906,23.557,large,large,large,308.4
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/21.jpg,pgen_seq21,0,290,292,420,404,720,930,11138,5275,7010,1.663,medium,large,small,82.0
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/21.jpg,pgen_seq21,1,378,604,738,714,720,930,29266,13860,18977,4.371,large,large,medium,132.8
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/26.jpg,pgen_seq21,0,282,263,429,399,720,930,14717,6970,9602,2.198,medium,large,small,94.2
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/26.jpg,pgen_seq21,1,390,660,721,714,720,930,14045,6651,8648,2.098,medium,large,small,92.0
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/12.jpg,pgen_seq21,0,226,21,343,120,720,930,8755,4146,5588,1.307,medium,medium,small,72.7
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/12.jpg,pgen_seq21,1,256,302,859,712,720,930,177041,83843,117564,26.44,large,large,large,326.7
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/22.jpg,pgen_seq21,0,297,308,430,427,720,930,12094,5727,7615,1.806,medium,large,small,85.4
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/22.jpg,pgen_seq21,1,385,618,754,713,720,930,26778,12682,16822,3.999,large,large,medium,127.1
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/9.jpg,pgen_seq21,0,112,54,715,635,720,930,257341,121872,166477,38.432,large,large,large,393.9
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/55.jpg,pgen_seq21,0,16,30,471,713,720,930,249073,117956,147712,37.197,large,large,large,387.5
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/16.jpg,pgen_seq21,0,268,88,397,200,720,930,10906,5165,6957,1.629,medium,large,small,81.1
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/16.jpg,pgen_seq21,1,316,424,868,713,720,930,113557,53778,75948,16.959,large,large,large,261.7
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/15.jpg,pgen_seq21,0,259,84,391,197,720,930,11129,5270,7180,1.662,medium,large,small,81.9
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/15.jpg,pgen_seq21,1,320,419,864,714,720,930,118084,55922,76398,17.635,large,large,large,266.8
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/25.jpg,pgen_seq21,0,281,259,418,395,720,930,14460,6848,8954,2.159,medium,large,small,93.4
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/25.jpg,pgen_seq21,1,408,665,771,716,720,930,11668,5526,8964,1.743,medium,large,small,83.9
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/20.jpg,pgen_seq21,0,271,274,401,392,720,930,11504,5448,7383,1.718,medium,large,small,83.3
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/20.jpg,pgen_seq21,1,363,614,751,714,720,930,28655,13570,18607,4.279,large,large,medium,131.4
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/7.jpg,pgen_seq21,0,140,23,731,602,720,930,228323,108129,162609,34.098,large,large,large,371.0
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/18.jpg,pgen_seq22,0,367,125,696,401,720,930,67675,32050,43290,10.107,large,large,large,202.0
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/40.jpg,pgen_seq22,0,298,96,612,402,720,930,73158,34646,45798,10.926,large,large,large,210.0
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/11.jpg,pgen_seq22,0,197,51,387,233,720,930,27956,13239,16553,4.175,large,large,medium,129.8
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/29.jpg,pgen_seq22,0,366,69,613,284,720,930,41639,19719,25369,6.218,large,large,medium,158.5
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/6.jpg,pgen_seq22,0,378,11,567,181,720,930,26589,12592,15387,3.971,large,large,medium,126.6
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/10.jpg,pgen_seq22,0,209,29,397,215,720,930,28659,13572,16738,4.28,large,large,medium,131.5
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/34.jpg,pgen_seq22,0,366,56,628,315,720,930,52705,24960,32383,7.871,large,large,medium,178.3
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/37.jpg,pgen_seq22,0,340,41,631,326,720,930,64820,30698,39550,9.68,large,large,medium,197.7
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/27.jpg,pgen_seq22,0,374,79,620,305,720,930,42704,20224,26553,6.378,large,large,medium,160.5
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/39.jpg,pgen_seq22,0,306,74,619,384,720,930,74473,35269,46247,11.122,large,large,large,211.9
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/31.jpg,pgen_seq22,0,366,66,620,302,720,930,44859,21244,28621,6.699,large,large,medium,164.5
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/8.jpg,pgen_seq22,0,367,11,574,169,720,930,27387,12970,15662,4.09,large,large,medium,128.5
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/41.jpg,pgen_seq22,0,393,174,545,295,720,930,14484,6859,8840,2.163,medium,large,small,93.5
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/1.jpg,pgen_seq22,0,268,65,582,361,720,930,73858,34978,44306,11.03,large,large,large,211.0
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/14.jpg,pgen_seq22,0,324,264,535,453,720,930,30477,14433,19076,4.552,large,large,medium,135.6
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/23.jpg,pgen_seq22,0,435,120,630,293,720,930,25108,11891,16151,3.75,large,large,medium,123.0
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/28.jpg,pgen_seq22,0,379,65,622,288,720,930,41266,19543,25884,6.163,large,large,medium,157.7
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/17.jpg,pgen_seq22,0,341,130,664,406,720,930,67901,32157,42503,10.141,large,large,large,202.3
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/36.jpg,pgen_seq22,0,339,53,620,320,720,930,58717,27807,35791,8.769,large,large,medium,188.2
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/4.jpg,pgen_seq22,0,418,10,655,151,720,930,25356,12008,16005,3.787,large,large,medium,123.6
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/5.jpg,pgen_seq22,0,410,10,644,174,720,930,31384,14863,18363,4.687,large,large,medium,137.6
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/21.jpg,pgen_seq22,0,383,41,566,198,720,930,22488,10650,13768,3.358,large,large,medium,116.4
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/0.jpg,pgen_seq22,0,443,101,597,227,720,930,15460,7322,9322,2.309,medium,large,small,96.6
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/26.jpg,pgen_seq22,0,390,82,624,300,720,930,38106,18046,24373,5.691,large,large,medium,151.6
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/12.jpg,pgen_seq22,0,140,106,289,260,720,930,18192,8615,11011,2.717,medium,large,medium,104.7
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/22.jpg,pgen_seq22,0,447,29,628,174,720,930,20691,9799,12584,3.09,large,large,medium,111.7
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/32.jpg,pgen_seq22,0,373,30,635,286,720,930,52196,24719,32010,7.795,large,large,medium,177.4
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/9.jpg,pgen_seq22,0,58,28,192,207,720,930,17003,8052,11508,2.539,medium,large,medium,101.3
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/44.jpg,pgen_seq22,0,291,83,575,370,720,930,64495,30544,38872,9.632,large,large,medium,197.2
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/35.jpg,pgen_seq22,0,336,69,607,337,720,930,55530,26298,34651,8.293,large,large,medium,183.0
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/33.jpg,pgen_seq22,0,382,36,645,284,720,930,48514,22975,31131,7.245,large,large,medium,171.0
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/43.jpg,pgen_seq22,0,303,90,599,392,720,930,71462,33843,42618,10.672,large,large,large,207.6
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/13.jpg,pgen_seq22,0,217,155,319,264,720,930,9065,4293,5366,1.354,medium,medium,small,73.9
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/16.jpg,pgen_seq22,0,366,135,725,434,720,930,81301,38503,51147,12.142,large,large,large,221.4
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/42.jpg,pgen_seq22,0,293,101,588,399,720,930,70173,33233,41914,10.48,large,large,large,205.7
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/38.jpg,pgen_seq22,0,334,47,607,311,720,930,56423,26721,34387,8.426,large,large,medium,184.5
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/15.jpg,pgen_seq22,0,376,201,693,461,720,930,63879,30252,39306,9.54,large,large,medium,196.3
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/25.jpg,pgen_seq22,0,405,102,627,299,720,930,33689,15954,20910,5.031,large,large,medium,142.5
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/20.jpg,pgen_seq22,0,359,139,637,392,720,930,53405,25292,33561,7.976,large,large,medium,179.5
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/7.jpg,pgen_seq22,0,355,205,581,412,720,930,36870,17461,22361,5.506,large,large,medium,149.1
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/45.jpg,pgen_seq22,0,284,21,624,376,720,930,94852,44920,57491,14.165,large,large,large,239.2
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/24.jpg,pgen_seq22,0,419,85,643,289,720,930,34914,16535,21844,5.214,large,large,medium,145.1
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/30.jpg,pgen_seq22,0,385,73,481,154,720,930,6118,2897,3767,0.914,medium,medium,small,60.7
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/2.jpg,pgen_seq22,0,397,10,589,134,720,930,20691,9799,11425,3.09,large,large,medium,111.7
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq23/images/18.jpg,pgen_seq23,0,578,301,780,643,720,850,53213,30168,39474,8.695,large,large,medium,196.0
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq23/images/3.jpg,pgen_seq23,0,269,215,414,451,720,850,19723,11181,19617,3.223,large,large,medium,119.3
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq23/images/40.jpg,pgen_seq23,0,428,306,734,656,720,850,81782,46364,61090,13.363,large,large,large,243.0
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq23/images/29.jpg,pgen_seq23,0,402,407,613,571,720,850,26534,15043,19831,4.336,large,large,medium,138.4
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq23/images/51.jpg,pgen_seq23,0,217,309,426,504,720,850,28486,16149,23334,4.655,large,large,medium,143.4
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq23/images/37.jpg,pgen_seq23,0,308,29,612,300,720,850,63935,36246,47032,10.447,large,large,large,214.8
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq23/images/27.jpg,pgen_seq23,0,370,461,608,719,720,850,44779,25386,35093,7.317,large,large,medium,179.8
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq23/images/39.jpg,pgen_seq23,0,432,269,732,623,720,850,81435,46167,60578,13.306,large,large,large,242.4
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq23/images/31.jpg,pgen_seq23,0,415,465,637,651,720,850,27963,15853,23641,4.569,large,large,medium,142.1
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq23/images/50.jpg,pgen_seq23,0,338,282,390,347,720,850,2148,1218,1983,0.351,medium,medium,small,39.4
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq23/images/1.jpg,pgen_seq23,0,415,338,493,468,720,850,7341,4162,5867,1.2,medium,medium,small,72.8
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq23/images/14.jpg,pgen_seq23,0,613,272,766,560,720,850,34055,19306,25231,5.565,large,large,medium,156.8
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq23/images/23.jpg,pgen_seq23,0,582,198,784,540,720,850,51036,28933,39474,8.339,large,large,medium,191.9
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq23/images/17.jpg,pgen_seq23,0,484,92,657,440,720,850,46445,26331,34427,7.589,large,large,medium,183.1
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq23/images/36.jpg,pgen_seq23,0,289,172,566,482,720,850,65446,37103,49015,10.694,large,large,large,217.3
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq23/images/4.jpg,pgen_seq23,0,157,227,284,449,720,850,17366,9845,16182,2.838,large,large,medium,112.0
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq23/images/5.jpg,pgen_seq23,0,309,162,491,418,720,850,33727,19121,26663,5.511,large,large,medium,156.0
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq23/images/21.jpg,pgen_seq23,0,545,95,755,399,720,850,49312,27956,36484,8.058,large,large,medium,188.7
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq23/images/26.jpg,pgen_seq23,0,359,140,545,354,720,850,24307,13780,22793,3.972,large,large,medium,132.5
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq23/images/22.jpg,pgen_seq23,0,579,175,789,532,720,850,54251,30756,42824,8.865,large,large,large,197.9
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq23/images/32.jpg,pgen_seq23,0,402,424,636,638,720,850,34682,19662,28644,5.667,large,large,medium,158.2
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq23/images/44.jpg,pgen_seq23,0,329,198,493,388,720,850,24953,14146,17866,4.077,large,large,medium,134.2
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq23/images/35.jpg,pgen_seq23,0,248,119,575,454,720,850,84552,47934,62479,13.816,large,large,large,247.0
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq23/images/48.jpg,pgen_seq23,0,301,307,356,346,720,850,1506,854,1270,0.246,small,medium,small,33.0
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq23/images/43.jpg,pgen_seq23,0,408,469,579,717,720,850,34068,19314,24280,5.567,large,large,medium,156.8
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq23/images/43.jpg,pgen_seq23,1,558,484,607,663,720,850,4569,2590,5102,0.747,medium,medium,small,57.4
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq23/images/43.jpg,pgen_seq23,2,338,516,434,719,720,850,9286,5264,11218,1.517,medium,large,medium,81.9
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq23/images/55.jpg,pgen_seq23,0,287,353,503,537,720,850,29821,16906,22759,4.873,large,large,medium,146.7
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq23/images/47.jpg,pgen_seq23,0,624,249,846,608,720,850,63720,36124,45512,10.412,large,large,large,214.5
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq23/images/16.jpg,pgen_seq23,0,521,209,711,550,720,850,51183,29017,37032,8.363,large,large,medium,192.2
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq23/images/42.jpg,pgen_seq23,0,337,249,462,386,720,850,12210,6922,9858,1.995,medium,large,small,93.9
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq23/images/38.jpg,pgen_seq23,0,369,247,740,669,720,850,118807,67354,89208,19.413,large,large,large,292.8
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq23/images/15.jpg,pgen_seq23,0,565,131,723,379,720,850,31482,17848,22445,5.144,large,large,medium,150.7
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq23/images/25.jpg,pgen_seq23,0,494,166,690,471,720,850,45346,25708,34175,7.409,large,large,medium,180.9
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq23/images/20.jpg,pgen_seq23,0,547,107,719,376,720,850,36176,20509,26481,5.911,large,large,medium,161.6
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq23/images/46.jpg,pgen_seq23,0,563,323,847,621,720,850,64295,36450,48310,10.506,large,large,large,215.4
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq23/images/45.jpg,pgen_seq23,0,420,386,700,648,720,850,40276,22833,41897,6.581,large,large,large,170.5
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq23/images/2.jpg,pgen_seq23,0,369,264,451,410,720,850,6547,3712,6917,1.07,medium,medium,small,68.7
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq3/images/3.jpg,pgen_seq3,0,436,228,830,644,1080,1380,104555,22488,35427,7.015,large,large,medium,169.2
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq3/images/11.jpg,pgen_seq3,0,714,511,975,867,1080,1380,51331,11040,20117,3.444,large,large,medium,118.6
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq3/images/6.jpg,pgen_seq3,0,444,362,804,877,1080,1380,82051,17648,40064,5.505,large,large,large,149.9
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq3/images/10.jpg,pgen_seq3,0,639,485,906,1014,1080,1380,73325,15771,30550,4.92,large,large,medium,141.7
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq3/images/8.jpg,pgen_seq3,0,574,379,867,762,1080,1380,63651,13690,24282,4.271,large,large,medium,132.0
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq3/images/1.jpg,pgen_seq3,0,154,51,701,711,1080,1380,229019,49258,77908,15.366,large,large,large,250.4
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq3/images/14.jpg,pgen_seq3,0,1236,369,1359,902,1080,1380,44473,9565,14242,2.984,large,large,medium,110.4
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq3/images/14.jpg,pgen_seq3,1,676,907,903,1078,1080,1380,20782,4470,8435,1.394,medium,large,small,75.4
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq3/images/4.jpg,pgen_seq3,0,487,257,856,789,1080,1380,119425,25686,42416,8.013,large,large,large,180.8
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq3/images/5.jpg,pgen_seq3,0,520,305,874,667,1080,1380,80354,17283,27716,5.391,large,large,medium,148.3
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq3/images/0.jpg,pgen_seq3,0,130,25,715,775,1080,1380,267908,57622,94654,17.976,large,large,large,270.9
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq3/images/12.jpg,pgen_seq3,0,717,714,995,1076,1080,1380,44519,9575,21783,2.987,large,large,medium,110.4
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq3/images/9.jpg,pgen_seq3,0,610,416,900,889,1080,1380,70126,15083,29667,4.705,large,large,medium,138.6
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq3/images/13.jpg,pgen_seq3,0,719,738,1003,1079,1080,1380,39070,8403,20964,2.621,medium,large,medium,103.4
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq3/images/7.jpg,pgen_seq3,0,450,343,799,933,1080,1380,86380,18579,44489,5.796,large,large,large,153.8
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq3/images/2.jpg,pgen_seq3,0,181,177,665,730,1080,1380,185330,39861,57790,12.435,large,large,large,225.3
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq4/images/3.jpg,pgen_seq4,0,726,740,1089,1026,1080,1380,83375,17932,22469,5.594,large,large,medium,151.1
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq4/images/40.jpg,pgen_seq4,0,491,646,911,1052,1080,1380,120757,25973,36853,8.102,large,large,medium,181.9
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq4/images/11.jpg,pgen_seq4,0,485,880,884,1078,1080,1380,68824,14803,17120,4.618,large,large,medium,137.3
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq4/images/29.jpg,pgen_seq4,0,383,749,893,1079,1080,1380,134142,28851,36379,9.0,large,large,medium,191.7
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq4/images/6.jpg,pgen_seq4,0,632,782,980,1078,1080,1380,77152,16594,22294,5.177,large,large,medium,145.4
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq4/images/10.jpg,pgen_seq4,0,503,852,808,1079,1080,1380,51151,11002,15006,3.432,large,large,medium,118.4
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq4/images/34.jpg,pgen_seq4,0,447,667,916,1079,1080,1380,150997,32477,41749,10.131,large,large,large,203.3
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq4/images/37.jpg,pgen_seq4,0,439,646,899,1071,1080,1380,142713,30695,42239,9.575,large,large,large,197.7
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq4/images/27.jpg,pgen_seq4,0,350,759,898,1077,1080,1380,137652,29606,37667,9.236,large,large,medium,194.2
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq4/images/39.jpg,pgen_seq4,0,422,666,842,1058,1080,1380,120087,25828,35586,8.057,large,large,medium,181.3
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq4/images/31.jpg,pgen_seq4,0,436,700,916,1079,1080,1380,142475,30644,39312,9.56,large,large,medium,197.5
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq4/images/8.jpg,pgen_seq4,0,612,770,929,1041,1080,1380,60872,13092,18604,4.084,large,large,medium,129.1
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq4/images/41.jpg,pgen_seq4,0,494,643,906,1030,1080,1380,115832,24913,34465,7.772,large,large,medium,178.1
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq4/images/1.jpg,pgen_seq4,0,963,688,1273,1057,1080,1380,76712,16499,24749,5.147,large,large,medium,144.9
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq4/images/19.jpg,pgen_seq4,0,359,963,698,1076,1080,1380,34953,7518,8337,2.345,medium,large,small,97.8
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq4/images/14.jpg,pgen_seq4,0,515,983,806,1079,1080,1380,24927,5361,6092,1.673,medium,large,small,82.6
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq4/images/23.jpg,pgen_seq4,0,357,98,977,666,1080,1380,243794,52435,75999,16.358,large,large,large,258.4
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq4/images/28.jpg,pgen_seq4,0,365,746,891,1079,1080,1380,140602,30241,37858,9.434,large,large,medium,196.2
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq4/images/36.jpg,pgen_seq4,0,459,649,899,1075,1080,1380,138409,29769,40501,9.287,large,large,large,194.7
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq4/images/4.jpg,pgen_seq4,0,698,745,1054,1039,1080,1380,78119,16802,22651,5.241,large,large,medium,146.3
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq4/images/5.jpg,pgen_seq4,0,676,752,1038,1036,1080,1380,76690,16495,22251,5.146,large,large,medium,144.9
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq4/images/21.jpg,pgen_seq4,0,460,0,938,400,1080,1380,103722,22309,41313,6.959,large,large,large,168.5
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq4/images/0.jpg,pgen_seq4,0,1009,667,1293,1026,1080,1380,73576,15825,22067,4.937,large,large,medium,141.9
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq4/images/26.jpg,pgen_seq4,0,318,741,844,1079,1080,1380,143195,30799,38425,9.608,large,large,medium,198.0
