dataset,image,mask,group_id,n_polyp,has_polyp,img_h,img_w
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq20/images/17.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq20/masks/17.jpg,pgen_seq20,1,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq20/images/36.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq20/masks/36.jpg,pgen_seq20,1,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq20/images/4.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq20/masks/4.jpg,pgen_seq20,0,0,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq20/images/5.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq20/masks/5.jpg,pgen_seq20,0,0,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq20/images/21.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq20/masks/21.jpg,pgen_seq20,1,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq20/images/0.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq20/masks/0.jpg,pgen_seq20,0,0,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq20/images/26.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq20/masks/26.jpg,pgen_seq20,1,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq20/images/12.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq20/masks/12.jpg,pgen_seq20,0,0,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq20/images/22.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq20/masks/22.jpg,pgen_seq20,1,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq20/images/32.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq20/masks/32.jpg,pgen_seq20,2,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq20/images/9.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq20/masks/9.jpg,pgen_seq20,0,0,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq20/images/44.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq20/masks/44.jpg,pgen_seq20,1,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq20/images/35.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq20/masks/35.jpg,pgen_seq20,3,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq20/images/48.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq20/masks/48.jpg,pgen_seq20,1,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq20/images/33.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq20/masks/33.jpg,pgen_seq20,3,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq20/images/43.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq20/masks/43.jpg,pgen_seq20,1,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq20/images/47.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq20/masks/47.jpg,pgen_seq20,1,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq20/images/13.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq20/masks/13.jpg,pgen_seq20,0,0,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq20/images/16.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq20/masks/16.jpg,pgen_seq20,0,0,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq20/images/42.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq20/masks/42.jpg,pgen_seq20,1,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq20/images/38.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq20/masks/38.jpg,pgen_seq20,1,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq20/images/15.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq20/masks/15.jpg,pgen_seq20,1,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq20/images/25.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq20/masks/25.jpg,pgen_seq20,1,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq20/images/20.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq20/masks/20.jpg,pgen_seq20,1,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq20/images/46.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq20/masks/46.jpg,pgen_seq20,1,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq20/images/7.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq20/masks/7.jpg,pgen_seq20,0,0,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq20/images/45.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq20/masks/45.jpg,pgen_seq20,1,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq20/images/24.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq20/masks/24.jpg,pgen_seq20,1,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq20/images/30.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq20/masks/30.jpg,pgen_seq20,0,0,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq20/images/2.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq20/masks/2.jpg,pgen_seq20,0,0,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/18.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/masks/18.jpg,pgen_seq21,2,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/3.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/masks/3.jpg,pgen_seq21,1,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/49.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/masks/49.jpg,pgen_seq21,0,0,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/40.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/masks/40.jpg,pgen_seq21,0,0,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/11.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/masks/11.jpg,pgen_seq21,1,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/29.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/masks/29.jpg,pgen_seq21,1,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/54.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/masks/54.jpg,pgen_seq21,0,0,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/51.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/masks/51.jpg,pgen_seq21,0,0,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/6.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/masks/6.jpg,pgen_seq21,1,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/10.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/masks/10.jpg,pgen_seq21,1,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/34.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/masks/34.jpg,pgen_seq21,0,0,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/37.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/masks/37.jpg,pgen_seq21,0,0,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/27.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/masks/27.jpg,pgen_seq21,2,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/39.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/masks/39.jpg,pgen_seq21,0,0,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/31.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/masks/31.jpg,pgen_seq21,0,0,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/8.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/masks/8.jpg,pgen_seq21,1,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/41.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/masks/41.jpg,pgen_seq21,0,0,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/50.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/masks/50.jpg,pgen_seq21,0,0,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/1.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/masks/1.jpg,pgen_seq21,0,0,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/52.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/masks/52.jpg,pgen_seq21,0,0,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/19.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/masks/19.jpg,pgen_seq21,2,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/14.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/masks/14.jpg,pgen_seq21,2,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/23.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/masks/23.jpg,pgen_seq21,2,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/28.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/masks/28.jpg,pgen_seq21,2,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/17.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/masks/17.jpg,pgen_seq21,2,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/36.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/masks/36.jpg,pgen_seq21,0,0,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/4.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/masks/4.jpg,pgen_seq21,0,0,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/5.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/masks/5.jpg,pgen_seq21,1,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/21.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/masks/21.jpg,pgen_seq21,2,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/0.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/masks/0.jpg,pgen_seq21,0,0,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/26.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/masks/26.jpg,pgen_seq21,2,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/12.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/masks/12.jpg,pgen_seq21,2,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/22.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/masks/22.jpg,pgen_seq21,2,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/32.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/masks/32.jpg,pgen_seq21,0,0,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/9.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/masks/9.jpg,pgen_seq21,1,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/44.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/masks/44.jpg,pgen_seq21,0,0,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/35.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/masks/35.jpg,pgen_seq21,0,0,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/48.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/masks/48.jpg,pgen_seq21,0,0,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/33.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/masks/33.jpg,pgen_seq21,0,0,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/43.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/masks/43.jpg,pgen_seq21,0,0,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/55.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/masks/55.jpg,pgen_seq21,1,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/47.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/masks/47.jpg,pgen_seq21,0,0,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/13.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/masks/13.jpg,pgen_seq21,0,0,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/53.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/masks/53.jpg,pgen_seq21,0,0,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/16.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/masks/16.jpg,pgen_seq21,2,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/42.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/masks/42.jpg,pgen_seq21,0,0,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/38.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/masks/38.jpg,pgen_seq21,0,0,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/15.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/masks/15.jpg,pgen_seq21,2,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/25.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/masks/25.jpg,pgen_seq21,2,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/20.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/masks/20.jpg,pgen_seq21,2,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/46.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/masks/46.jpg,pgen_seq21,0,0,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/7.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/masks/7.jpg,pgen_seq21,1,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/45.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/masks/45.jpg,pgen_seq21,0,0,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/24.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/masks/24.jpg,pgen_seq21,0,0,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/30.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/masks/30.jpg,pgen_seq21,0,0,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/images/2.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq21/masks/2.jpg,pgen_seq21,0,0,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/18.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/masks/18.jpg,pgen_seq22,1,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/3.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/masks/3.jpg,pgen_seq22,0,0,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/40.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/masks/40.jpg,pgen_seq22,1,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/11.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/masks/11.jpg,pgen_seq22,1,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/29.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/masks/29.jpg,pgen_seq22,1,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/6.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/masks/6.jpg,pgen_seq22,1,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/10.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/masks/10.jpg,pgen_seq22,1,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/34.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/masks/34.jpg,pgen_seq22,1,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/37.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/masks/37.jpg,pgen_seq22,1,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/27.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/masks/27.jpg,pgen_seq22,1,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/39.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/masks/39.jpg,pgen_seq22,1,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/31.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/masks/31.jpg,pgen_seq22,1,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/8.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/masks/8.jpg,pgen_seq22,1,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/41.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/masks/41.jpg,pgen_seq22,1,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/1.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/masks/1.jpg,pgen_seq22,1,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/19.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/masks/19.jpg,pgen_seq22,0,0,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/14.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/masks/14.jpg,pgen_seq22,1,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/23.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/masks/23.jpg,pgen_seq22,1,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/28.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/masks/28.jpg,pgen_seq22,1,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/17.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/masks/17.jpg,pgen_seq22,1,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/36.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/masks/36.jpg,pgen_seq22,1,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/4.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/masks/4.jpg,pgen_seq22,1,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/5.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/masks/5.jpg,pgen_seq22,1,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/21.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/masks/21.jpg,pgen_seq22,1,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/0.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/masks/0.jpg,pgen_seq22,1,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/26.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/masks/26.jpg,pgen_seq22,1,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/12.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/masks/12.jpg,pgen_seq22,1,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/22.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/masks/22.jpg,pgen_seq22,1,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/32.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/masks/32.jpg,pgen_seq22,1,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/9.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/masks/9.jpg,pgen_seq22,1,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/44.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/masks/44.jpg,pgen_seq22,1,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/35.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/masks/35.jpg,pgen_seq22,1,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/33.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/masks/33.jpg,pgen_seq22,1,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/43.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/masks/43.jpg,pgen_seq22,1,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/13.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/masks/13.jpg,pgen_seq22,1,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/16.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/masks/16.jpg,pgen_seq22,1,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/42.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/masks/42.jpg,pgen_seq22,1,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/38.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/masks/38.jpg,pgen_seq22,1,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/15.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/masks/15.jpg,pgen_seq22,1,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/25.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/masks/25.jpg,pgen_seq22,1,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/20.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/masks/20.jpg,pgen_seq22,1,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/7.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/masks/7.jpg,pgen_seq22,1,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/45.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/masks/45.jpg,pgen_seq22,1,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/24.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/masks/24.jpg,pgen_seq22,1,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/30.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/masks/30.jpg,pgen_seq22,1,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/images/2.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq22/masks/2.jpg,pgen_seq22,1,1,720,930
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq23/images/18.jpg,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq23/masks/18.jpg,pgen_seq23,1,1,720,850
